book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
1099,65,8,28695,420,1,32,2017,46,3
1260,26,2,18610,464,9,6,2009,19,7
393,205,4,23435,163,7,16,2016,159,1
2491,88,2,29553,373,1,5,2021,23,7
2888,54,6,1159,340,4,32,2010,98,6
2564,136,4,22655,418,8,18,2003,23,1
2374,246,3,13945,158,1,34,2019,104,4
2449,148,1,8061,121,7,47,2000,186,1
512,235,3,9870,148,5,1,2012,185,6
2822,331,3,11913,376,4,38,2021,46,1
1952,36,9,6180,160,9,37,2020,198,5
1409,398,9,10449,635,7,36,2010,25,5
2931,392,2,4166,625,10,18,2015,157,2
228,119,2,5327,85,8,46,2000,192,6
865,174,5,6333,608,3,7,2003,39,3
1957,339,3,28946,407,4,41,2011,171,5
1057,210,10,2093,565,10,39,2018,70,3
2661,428,4,24365,108,2,29,2008,103,4
2878,385,5,12018,581,2,30,2013,61,6
1124,322,5,12791,622,2,29,2016,113,2
667,243,9,25481,542,8,32,2019,83,1
1437,91,9,24990,242,5,1,2003,192,4
327,371,6,11421,345,4,10,2004,41,4
1031,293,10,6592,94,9,14,2011,18,7
2684,151,6,8312,175,5,20,2013,53,5
996,56,1,21986,245,7,29,2004,31,5
595,116,6,7083,126,3,11,2002,151,1
2447,73,8,3415,653,1,31,2013,177,7
272,387,1,19203,541,2,38,2012,199,7
476,383,9,12124,390,7,31,2020,199,1
2246,81,7,28448,249,9,39,2011,115,4
2522,400,6,21741,319,7,24,2005,191,7
2761,339,4,9214,221,8,35,2013,90,6
141,55,5,28588,170,1,35,2013,34,1
1296,65,7,23044,167,7,33,2016,168,6
543,406,10,19693,625,6,16,2012,81,1
1301,12,8,10532,517,9,31,2019,118,5
111,442,1,9624,361,3,36,2003,15,7
2778,55,4,5917,523,1,38,2000,21,4
2392,259,2,26749,610,4,23,2000,52,3
2464,397,3,16377,233,5,47,2015,128,2
1327,43,2,3074,479,8,21,2017,162,4
1970,410,10,15342,687,3,46,2001,81,1
604,240,2,18278,541,9,41,2006,151,5
1539,44,8,28086,360,2,23,2016,127,7
2476,132,2,14064,456,8,20,2020,74,1
341,10,10,24712,128,1,12,2007,47,7
660,186,8,24314,695,8,47,2018,29,2
2457,191,10,17994,308,1,36,2006,69,1
162,256,6,23833,244,9,21,2001,6,7
1035,403,3,29110,208,10,48,2021,89,1
1165,195,4,2094,397,6,20,2019,170,3
2528,222,4,14491,90,1,24,2006,108,5
2025,207,5,4437,342,2,39,2007,91,2
2023,370,1,14409,624,1,43,2018,153,4
2158,159,3,7631,87,7,29,2002,164,4
2942,173,1,22186,579,10,49,2021,76,6
74,313,7,786,78,7,47,2019,154,1
1128,405,8,11476,433,9,8,2002,6,4
761,318,7,5319,525,10,4,2021,94,3
677,364,9,18033,501,3,21,2004,13,4
140,119,9,3879,376,8,14,2008,166,6
2574,291,2,22608,423,3,44,2002,47,2
2652,180,1,27692,327,8,13,2000,53,7
2183,426,5,11522,410,1,48,2002,98,3
351,431,3,4079,198,4,42,2017,45,7
361,336,9,1952,150,10,48,2008,14,7
1093,136,6,25103,89,10,41,2015,7,2
489,429,1,7284,449,6,47,2003,25,1
2309,39,9,19794,631,9,20,2021,8,7
714,235,4,26046,617,10,7,2015,40,4
1999,114,7,20481,576,6,13,2010,77,6
1502,4,7,5560,314,4,2,2008,156,7
1975,385,9,11941,473,8,43,2013,43,5
1936,149,1,9347,127,2,17,2000,15,6
1501,42,6,29763,397,4,45,2014,48,3
2632,141,4,25962,321,4,24,2004,147,3
2361,102,2,27478,223,6,33,2019,107,4
1176,346,4,3209,417,5,46,2003,46,4
2779,68,7,19369,209,4,39,2003,127,2
492,9,2,6389,410,8,39,2000,63,6
1562,436,9,5478,319,5,11,2002,31,5
1666,196,7,10608,546,8,17,2001,90,5
792,371,4,3727,327,7,38,2016,17,7
852,358,1,13848,77,4,6,2006,70,4
1925,242,5,25863,205,5,16,2014,165,2
2952,435,4,15249,329,1,31,2018,16,7
2222,249,10,21771,507,9,11,2015,34,2
2633,148,2,23059,458,3,27,2012,82,2
83,265,3,17976,249,7,50,2017,21,4
1151,63,3,27116,548,6,5,2004,68,1
2445,320,8,23065,657,4,43,2008,130,7
2400,306,4,2818,107,7,11,2007,157,3
476,399,1,18313,329,3,26,2014,119,7
973,70,8,19818,289,6,8,2011,67,7
1551,155,7,29995,644,3,43,2011,150,4
2685,353,2,24785,351,1,45,2010,173,6
1003,395,7,27923,522,9,3,2009,71,2
858,199,6,25094,95,3,44,2013,159,2
2463,335,7,13504,353,6,9,2019,175,1
383,126,1,27608,306,10,13,2000,195,7
2505,120,10,17691,635,5,30,2014,1,3
2982,148,1,25153,224,10,44,2005,43,3
298,229,2,4645,133,2,4,2000,155,3
2770,22,10,5187,80,1,31,2019,96,4
122,95,10,18154,545,3,8,2018,126,2
1167,120,3,7009,299,2,26,2021,154,6
2050,327,7,8217,220,1,34,2017,23,3
2090,161,5,27082,142,2,5,2016,35,5
2520,40,5,13572,675,3,21,2008,193,7
465,396,8,24068,415,1,39,2006,88,3
82,355,4,19323,613,8,9,2010,37,3
2938,402,4,5315,659,6,28,2001,131,4
2389,209,4,11835,250,3,35,2008,43,3
443,17,5,10442,129,9,35,2010,51,7
1801,84,8,8216,598,9,43,2003,16,4
955,61,10,8888,135,7,20,2015,44,3
2891,387,10,17272,314,6,37,2016,38,2
2043,382,10,27742,467,5,9,2018,1,5
1581,25,9,14137,103,9,18,2011,192,4
2070,367,8,5866,229,1,33,2020,61,1
1667,332,3,13929,465,2,25,2004,148,5
2401,234,5,12482,586,3,21,2019,21,3
2169,30,4,29175,451,1,18,2006,58,4
1946,113,2,3781,327,10,2,2004,157,2
1358,266,4,8619,344,4,39,2016,18,4
2459,243,9,1681,338,6,8,2019,48,2
79,352,5,8021,196,7,40,2014,65,7
1042,302,1,19775,440,6,33,2010,130,2
2137,115,1,13647,540,2,27,2014,152,6
1605,433,5,14817,186,5,50,2013,146,5
1776,1,9,7109,518,9,34,2003,144,4
2644,419,10,16425,360,9,22,2018,2,2
722,252,8,23245,181,5,37,2021,129,2
1225,96,10,13833,112,5,40,2001,43,1
2535,298,8,7905,279,2,43,2001,150,5
1613,399,9,26327,450,2,15,2005,7,7
1791,447,1,18421,333,1,20,2019,162,3
405,186,10,26023,88,3,22,2001,183,7
448,262,3,16049,436,2,17,2004,12,4
825,399,10,22057,88,5,34,2013,181,4
2633,392,7,1804,126,7,23,2004,8,5
1625,371,8,16858,392,9,17,2016,199,6
1320,330,8,14186,575,4,24,2000,113,3
2747,286,9,28752,214,10,41,2021,150,4
2757,299,1,27691,614,1,21,2001,29,5
1375,144,10,3691,536,8,44,2006,98,3
1446,10,8,27454,248,4,30,2017,176,3
1559,2,2,26868,672,6,37,2007,166,3
897,137,3,401,272,9,27,2010,89,3
387,422,10,15836,610,5,11,2011,136,3
1644,122,6,28682,489,5,29,2020,86,1
610,274,3,23430,673,8,46,2006,89,2
2241,144,5,22821,644,2,4,2021,72,6
2032,349,1,15528,587,2,5,2002,11,2
2188,409,7,29436,181,5,9,2020,60,7
294,265,9,15426,294,4,30,2014,138,7
888,100,2,28692,365,3,13,2012,199,6
1381,182,10,23025,475,7,24,2006,142,6
286,8,10,13016,563,5,44,2021,67,1
1256,259,4,6622,525,5,11,2019,1,7
903,48,6,21348,430,10,37,2010,167,4
2437,108,8,9696,89,2,15,2015,74,3
774,192,2,3980,572,2,13,2009,108,7
1374,226,6,15685,360,5,34,2014,124,4
959,365,9,11278,529,7,8,2012,170,1
1781,293,6,2851,500,10,23,2006,167,6
605,303,6,14455,651,2,14,2018,49,4
2244,19,1,1671,581,7,17,2020,182,3
2296,398,10,27240,411,7,8,2016,15,4
927,59,9,19551,501,3,13,2007,6,6
2788,253,6,13383,351,4,41,2014,128,3
84,310,4,389,156,5,49,2014,153,1
1506,245,4,21039,135,6,29,2019,199,1
64,278,4,9189,241,8,22,2010,125,3
2599,432,6,28678,302,1,40,2017,185,4
1258,367,3,29847,572,2,50,2009,13,4
2891,269,3,16787,574,10,44,2018,71,3
2460,332,10,7365,97,1,17,2002,21,2
2984,433,9,23477,649,2,21,2020,16,1
1271,15,10,20605,477,9,38,2010,103,1
2853,218,7,15387,489,5,10,2020,106,1
1543,53,10,25200,114,1,25,2009,60,7
1056,165,8,25537,500,3,13,2017,70,3
1004,323,10,24551,84,10,13,2013,76,2
208,151,5,24373,349,5,31,2004,102,3
1139,414,8,22018,492,3,17,2009,22,7
1719,99,5,29077,578,7,42,2021,4,1
1081,204,10,14821,165,3,6,2012,41,2
2405,355,7,24557,655,4,26,2015,173,6
278,426,6,22742,681,2,9,2018,125,1
1624,138,10,1668,99,7,28,2010,54,2
603,16,1,29258,435,5,24,2001,132,5
1978,142,8,21615,601,9,7,2007,87,3
2609,40,7,25967,234,2,42,2005,97,5
387,204,2,16903,245,2,47,2020,75,2
1969,156,8,6768,199,10,31,2014,105,4
2528,367,7,20169,298,4,41,2020,118,3
726,368,8,5369,127,5,8,2014,199,5
1158,111,3,28436,267,10,16,2021,55,4
1693,51,6,20413,284,6,35,2003,117,2
48,165,3,4243,217,2,47,2007,96,1
621,219,4,284,478,3,42,2008,178,6
1614,378,1,3675,655,5,21,2004,55,6
696,49,1,12013,408,7,5,2009,89,7
2603,259,5,29562,257,8,5,2011,140,6
1994,86,7,19606,169,6,31,2017,21,1
334,354,2,28467,277,9,39,2006,157,5
1425,31,2,15897,155,5,24,2020,130,3
1617,76,9,19550,410,1,10,2005,62,3
224,256,6,950,619,10,22,2005,132,7
2477,163,4,20429,134,7,31,2018,154,5
1701,321,7,8051,413,8,46,2005,60,5
2005,392,3,5440,528,7,25,2008,87,6
1017,289,5,28107,580,9,26,2020,92,5
1991,256,7,18980,357,9,16,2011,137,6
2430,229,2,17826,349,5,48,2000,132,3
142,22,5,27353,484,3,49,2019,66,2
2451,438,4,10467,306,7,12,2007,155,4
2750,173,7,18993,471,7,37,2010,21,6
190,257,1,12073,437,8,21,2001,194,1
1415,86,7,17584,260,9,18,2004,9,2
2022,22,4,14179,412,6,21,2000,73,4
2881,252,10,25454,667,4,14,2008,124,2
1248,58,10,18489,135,9,42,2015,175,5
2576,146,3,4104,206,10,10,2021,128,1
1290,439,5,16346,459,3,15,2018,167,7
2255,136,1,23606,117,5,46,2008,130,7
2174,436,8,3149,103,10,23,2014,93,4
468,46,3,27166,469,2,44,2008,63,2
124,170,4,14742,455,3,28,2008,143,7
1714,426,8,29481,110,5,29,2015,107,7
1454,13,2,18328,644,7,37,2015,176,4
740,159,9,13923,155,6,32,2019,40,7
1119,246,8,17635,325,8,38,2016,72,4
1809,35,10,18720,573,3,43,2020,96,6
613,413,5,16993,252,5,12,2008,18,3
2115,282,2,21205,537,1,3,2010,150,2
763,285,5,6902,121,7,34,2020,60,5
1112,211,6,25849,685,5,1,2020,62,5
2365,402,9,28996,640,5,20,2000,190,3
1759,293,4,26330,561,2,27,2008,37,1
792,332,1,20233,157,5,6,2017,200,3
2255,239,5,2797,582,6,34,2012,100,6
85,150,9,16425,439,3,39,2017,159,6
164,216,9,12823,552,7,16,2021,173,6
1790,17,4,12039,501,9,2,2000,29,6
87,321,9,28191,313,8,47,2002,65,6
580,431,1,10202,405,2,45,2021,116,2
1966,188,10,19739,287,2,44,2017,161,4
569,122,1,14613,325,9,44,2004,113,6
2678,44,7,29793,635,10,25,2016,186,2
1105,53,4,3123,491,3,19,2008,118,2
222,386,8,14163,221,9,2,2013,121,4
675,202,3,27915,313,8,7,2002,92,1
1935,37,9,10476,214,9,43,2019,30,3
731,124,10,27184,500,5,25,2013,21,7
130,66,9,1138,430,1,26,2004,192,4
2768,243,3,1719,312,9,50,2016,130,4
105,173,2,15778,182,1,43,2013,8,1
2029,338,1,18750,124,4,25,2008,29,7
1490,164,4,9275,693,6,1,2007,66,2
2179,352,3,4447,88,4,16,2006,116,5
2685,100,9,15245,268,10,15,2012,175,4
2680,450,9,22238,533,6,39,2010,49,7
144,325,9,22852,555,9,39,2012,125,5
184,401,10,11926,363,2,15,2011,155,7
992,367,2,16606,551,6,1,2000,188,4
2005,410,4,25642,599,5,18,2004,112,2
862,260,10,7563,684,9,22,2017,78,5
2447,62,3,1129,430,6,29,2012,67,1
1052,194,1,18363,155,1,5,2017,161,7
2446,265,6,13750,519,8,11,2017,179,1
192,364,10,11688,295,3,26,2013,73,2
2439,332,10,23742,169,7,25,2006,107,7
2053,46,6,27942,609,3,13,2000,154,6
1631,259,10,8299,196,5,20,2011,42,1
1513,108,10,9472,248,2,26,2016,112,5
1525,382,9,567,383,3,46,2011,20,3
1607,147,1,16125,651,2,45,2014,21,2
1907,224,5,8274,255,4,1,2008,179,3
515,204,8,6345,646,7,50,2005,51,3
1217,185,5,20431,682,8,34,2012,150,6
3,233,7,21961,647,6,50,2021,129,3
391,136,7,5495,298,9,50,2007,94,4
2191,450,4,18192,486,5,23,2010,188,2
1382,202,10,9842,215,6,47,2013,29,1
1390,311,6,24834,135,7,5,2003,30,7
304,15,4,3901,661,7,8,2019,58,2
1659,2,4,20368,261,8,45,2017,89,7
84,180,9,27517,425,3,8,2000,131,3
2999,301,3,9709,270,10,8,2003,81,5
2016,107,5,14312,226,7,13,2001,41,4
667,440,7,16803,630,6,30,2014,105,7
1725,399,3,19547,173,10,23,2001,106,3
474,114,3,20213,519,2,35,2009,94,5
2106,103,10,27847,530,6,10,2015,80,5
2938,428,2,15283,524,5,12,2018,168,2
1002,426,10,17997,200,1,27,2021,62,4
2233,77,6,9103,243,4,7,2021,39,1
1517,276,4,15725,246,6,27,2016,165,7
2664,49,7,18783,320,6,15,2018,132,4
2276,3,2,233,85,1,6,2019,182,3
1980,149,6,26612,433,6,24,2010,66,3
22,131,3,5665,92,5,14,2002,105,7
365,41,7,6878,482,1,43,2000,86,3
1991,29,1,26293,187,9,27,2004,123,7
2104,420,8,9355,129,5,4,2014,147,2
1223,403,1,5767,162,1,25,2013,196,4
2508,9,4,26839,321,6,20,2015,58,6
1253,125,6,2837,406,4,45,2018,61,5
2681,264,4,27976,114,2,6,2001,47,3
2443,329,7,8643,381,3,2,2013,76,4
2029,281,8,5664,542,7,31,2000,3,1
2180,199,1,24397,602,9,41,2001,128,2
1187,439,2,15688,686,3,41,2001,9,5
2605,302,10,2688,420,10,38,2010,10,6
1319,101,9,15137,322,5,42,2020,188,4
820,200,5,17581,248,10,48,2020,124,2
1433,64,9,5382,350,8,12,2018,43,4
492,269,9,12699,241,3,14,2012,60,5
693,146,2,7695,105,3,32,2006,64,3
241,88,6,11042,526,9,48,2006,187,2
2243,311,6,18561,256,2,31,2013,172,3
773,178,8,19570,208,3,24,2004,117,6
2225,38,10,286,80,10,30,2019,47,6
1322,419,6,26025,328,9,17,2004,160,4
773,379,9,25741,138,7,15,2006,31,5
311,300,1,28624,187,10,33,2004,180,5
857,226,6,21607,387,9,19,2014,135,5
2168,345,2,11936,683,2,2,2019,199,3
1639,64,7,6219,393,8,38,2019,181,3
1626,80,2,29786,567,6,9,2006,132,2
126,379,7,5984,119,7,21,2014,152,6
2080,297,4,4119,531,3,21,2007,55,6
2009,62,3,25528,689,4,21,2021,41,3
1368,54,2,8306,595,1,47,2019,16,5
530,237,6,21849,405,10,24,2013,104,1
2933,293,6,2478,98,1,18,2018,140,7
1105,86,3,14050,390,5,35,2014,69,7
2244,248,10,23898,629,3,1,2008,176,7
507,419,2,26139,307,2,36,2021,111,4
2070,301,7,18110,517,10,15,2005,179,6
1781,49,8,13363,111,3,1,2006,188,5
1527,245,4,2122,510,1,41,2015,4,3
1679,198,7,7217,499,4,3,2018,79,1
1064,98,5,4268,509,8,3,2003,146,7
1812,166,7,29723,363,1,29,2003,65,5
422,263,10,26069,454,6,2,2009,100,5
2988,256,1,19469,184,3,4,2001,15,1
1818,79,1,18891,593,3,28,2021,165,7
1470,418,5,14119,605,10,6,2021,78,5
1713,259,3,10191,148,8,22,2019,81,7
1814,172,10,8400,679,9,2,2020,198,7
1999,352,2,22517,197,7,22,2009,71,2
2804,247,7,6305,262,6,32,2012,193,3
946,321,3,19116,188,10,32,2010,184,4
2446,383,6,3475,588,6,23,2009,83,5
1500,304,5,25205,287,10,46,2003,194,3
2212,83,2,4109,566,6,43,2008,30,1
473,313,1,21807,279,9,11,2013,163,6
1092,447,5,26272,533,10,25,2012,166,7
1049,242,3,13579,689,5,39,2005,165,1
2981,19,7,24823,408,6,26,2016,24,4
2040,431,3,11213,403,3,24,2008,192,4
1429,316,6,6457,181,4,14,2017,173,3
441,424,4,24554,604,8,37,2013,58,6
1304,440,10,14870,92,10,33,2021,168,1
1716,394,7,26191,148,4,9,2015,39,5
1941,307,10,7879,577,7,9,2003,144,4
761,168,9,23393,696,5,3,2012,129,7
340,238,5,16124,328,4,46,2005,185,6
1105,120,6,28171,509,6,3,2001,118,4
603,145,9,18859,605,1,26,2008,179,7
53,76,9,1795,477,4,2,2005,160,7
1238,341,6,27570,359,2,32,2013,132,7
597,76,7,26342,543,4,43,2013,30,3
1516,117,2,15185,513,6,44,2014,92,2
2106,336,7,17717,154,7,9,2021,80,1
927,204,10,6036,255,3,15,2011,141,7
2111,203,2,21172,172,7,1,2017,171,1
2595,181,5,4347,150,9,32,2011,11,1
1664,421,9,20440,494,8,11,2009,63,2
1301,360,8,16567,321,8,3,2021,28,3
2819,226,5,28747,425,3,23,2010,19,3
60,386,1,7721,290,10,3,2020,54,7
1661,257,9,975,516,6,13,2006,164,7
955,391,10,28625,183,3,2,2014,87,4
1142,352,1,27364,228,5,16,2000,115,5
1460,61,10,14602,534,8,42,2015,26,4
602,296,7,29821,240,7,47,2004,183,3
506,439,2,27436,294,5,13,2002,117,7
889,382,3,1080,387,10,34,2016,66,7
1917,42,9,29461,201,5,7,2016,151,7
1884,343,10,26961,305,2,19,2007,156,4
1768,228,3,2762,569,1,15,2012,130,2
574,433,6,24734,259,6,42,2006,159,1
1275,276,4,23617,634,2,24,2002,187,4
989,313,4,13819,633,5,7,2017,126,1
1572,441,9,2051,654,9,27,2013,66,1
1770,72,3,21407,253,10,37,2003,172,7
2709,198,4,24028,652,8,34,2021,136,1
2752,309,4,25237,451,1,13,2017,67,2
1,266,9,1454,525,7,40,2015,10,6
62,384,7,20117,76,1,24,2010,28,3
2563,48,8,26859,565,5,18,2006,13,2
587,254,7,4015,516,8,45,2001,50,2
1086,264,1,28554,410,10,17,2007,55,6
1218,110,5,23148,371,5,19,2000,63,3
281,53,9,23011,404,10,37,2015,48,4
1604,56,6,9810,546,6,32,2019,188,3
2950,152,9,26645,277,4,37,2004,107,7
899,7,6,5029,262,5,5,2001,21,5
1490,110,6,18835,175,1,43,2008,119,4
2811,30,6,14012,286,4,11,2012,122,6
2641,222,5,8357,146,6,6,2011,60,3
2919,369,7,25662,184,9,4,2020,45,3
1623,369,4,8640,488,5,18,2010,190,4
649,20,6,23241,655,2,27,2016,195,2
2024,251,6,12108,118,8,6,2003,159,3
1790,171,1,23701,274,7,40,2016,28,6
905,447,7,24511,618,6,14,2009,39,2
942,152,7,11275,275,10,3,2004,198,2
1768,182,10,27847,689,4,38,2017,74,6
499,350,8,2123,592,9,31,2008,60,3
228,202,10,23016,391,3,19,2017,63,3
841,165,6,23490,605,2,20,2012,58,4
2083,1,6,10332,225,4,41,2021,133,2
942,431,4,12538,202,5,14,2004,121,2
2789,151,6,5197,486,1,19,2003,30,1
2306,42,4,6390,195,9,28,2013,166,6
2590,38,9,6312,423,7,34,2015,173,4
1864,310,5,1971,217,6,24,2007,66,4
233,235,4,23353,183,7,19,2016,180,5
2185,401,1,27108,664,2,4,2007,176,4
1845,167,5,2741,78,2,45,2011,115,3
2058,123,8,17685,145,4,20,2013,15,2
54,301,3,18797,175,4,21,2015,17,3
1712,303,2,11837,105,2,34,2002,53,3
387,256,5,12777,677,3,28,2021,86,4
1455,245,4,21960,203,10,25,2006,68,2
886,237,7,255,372,2,37,2005,96,5
1067,382,9,18691,674,9,49,2021,83,5
241,66,7,13720,623,9,47,2000,79,6
163,100,6,28026,312,7,1,2004,184,4
558,251,8,3471,366,1,26,2019,118,6
1146,116,4,12090,485,7,43,2002,179,2
1824,46,4,20286,250,8,7,2021,101,3
2713,14,7,20956,349,2,28,2002,191,7
416,12,7,16112,275,4,6,2004,123,7
2992,149,1,28883,428,7,24,2011,91,1
259,116,1,23676,394,1,1,2000,81,1
2722,154,1,4437,617,10,42,2005,72,4
1626,252,2,13328,286,6,23,2009,98,2
1594,8,8,2418,111,4,15,2018,173,6
29,145,4,5764,436,10,26,2008,140,3
152,93,5,18022,132,9,35,2003,45,1
2335,241,8,23782,389,6,29,2019,199,5
143,212,3,24973,310,7,28,2018,189,1
1245,46,8,21024,614,10,48,2000,73,6
535,349,7,18466,658,2,11,2018,190,5
2179,89,5,21525,363,2,23,2008,134,5
227,216,6,11480,160,1,38,2019,31,7
108,148,7,24273,452,4,23,2003,142,3
1321,388,6,12127,464,5,40,2003,75,2
717,9,1,29903,640,7,3,2008,99,2
459,414,1,8789,404,9,31,2013,86,1
2405,52,2,29116,249,1,33,2017,131,3
1449,158,5,28412,610,4,33,2019,114,2
2075,127,1,19386,616,10,23,2015,186,5
1059,36,10,10131,245,1,42,2003,139,2
654,11,3,11899,473,1,38,2014,78,2
1964,277,4,27128,237,4,45,2007,116,2
797,446,8,28514,468,6,4,2000,115,4
2932,324,5,27934,269,5,24,2015,167,2
14,437,9,27036,157,7,31,2002,29,1
1637,99,1,8787,198,7,37,2016,196,1
2158,27,7,2180,311,8,43,2013,136,7
539,194,8,14582,466,3,7,2009,157,5
1690,391,6,21258,654,6,6,2008,143,5
1493,169,9,29455,234,4,40,2021,29,2
1654,10,8,1664,141,6,48,2003,119,2
2624,412,2,21620,106,9,46,2005,192,5
879,146,8,14848,626,2,2,2017,160,2
526,52,4,7439,201,4,44,2000,43,6
333,237,7,12614,255,1,36,2008,130,2
1848,188,6,15685,304,1,26,2011,145,4
1953,49,4,13510,576,10,18,2015,105,6
2448,359,8,11557,275,2,1,2016,75,1
1777,234,5,1852,118,8,25,2021,187,3
551,229,10,29196,470,8,47,2008,16,5
2306,342,7,27637,696,7,28,2020,75,2
2760,339,5,12078,463,1,21,2015,148,2
2575,188,8,18485,643,2,29,2014,168,3
1395,95,7,20053,667,5,21,2011,10,4
631,401,7,16490,423,7,46,2006,124,4
1344,278,8,8092,234,4,33,2019,8,2
1982,413,3,8795,536,10,35,2020,183,3
2507,198,6,25202,544,8,8,2018,93,3
2811,215,2,4729,286,2,25,2003,161,2
2024,145,2,14070,138,1,18,2018,98,4
811,154,9,19821,476,9,12,2013,181,1
295,448,10,3253,581,9,28,2014,141,4
2846,214,6,22905,471,9,28,2004,51,5
1904,36,4,6509,386,6,28,2003,174,3
2506,137,2,7703,558,9,4,2019,95,5
2364,329,4,2567,622,9,11,2013,153,3
485,358,10,6091,619,9,48,2020,157,1
883,109,3,12051,413,1,7,2018,41,2
2798,213,3,18684,308,5,25,2019,45,5
2574,133,10,4758,629,10,22,2012,23,5
204,82,4,3956,393,6,13,2008,135,1
2967,183,2,17629,276,4,39,2002,102,4
652,15,7,2663,384,8,22,2007,44,5
2797,106,7,2337,276,1,16,2014,109,6
2790,421,2,22042,116,8,23,2013,12,6
2098,410,3,1708,92,9,43,2000,41,1
2544,94,4,3602,362,5,15,2017,105,5
2879,380,6,17859,122,10,40,2015,131,1
1512,324,4,16148,287,8,12,2011,122,1
914,273,4,20554,500,2,16,2002,198,2
138,437,2,9687,76,2,36,2005,152,2
680,201,5,17884,434,6,8,2011,121,2
2808,431,3,12737,132,7,46,2004,163,6
1350,413,7,10061,90,8,21,2008,128,3
1764,410,10,12087,568,2,42,2000,56,5
2106,278,1,27882,609,5,3,2001,58,3
2676,101,6,18698,492,1,20,2006,53,2
2060,129,1,3609,161,8,44,2016,111,1
2362,159,4,10787,368,3,29,2008,67,5
1699,19,5,9796,212,5,40,2006,150,7
464,61,9,10470,178,10,45,2009,114,3
1975,356,9,9691,683,9,5,2006,15,7
1846,379,7,29933,283,8,1,2011,91,5
659,214,6,8401,697,2,7,2013,156,7
457,397,3,2349,202,2,43,2001,173,3
811,200,7,13897,474,8,34,2005,133,1
109,237,3,28276,609,2,3,2007,2,1
2207,260,10,24967,193,9,30,2007,153,6
1305,433,8,16262,632,5,29,2016,47,7
2727,298,7,27959,468,5,30,2004,44,4
2240,39,2,5471,366,2,50,2005,151,7
1391,427,8,18408,466,3,23,2016,14,2
2353,70,7,21792,281,10,48,2019,185,2
2458,290,5,2659,142,2,19,2021,94,4
2559,341,9,9299,601,3,49,2015,78,3
1034,198,4,16603,447,6,32,2008,117,4
2085,109,3,5747,219,7,31,2007,13,3
1871,194,5,4918,655,5,2,2000,184,6
391,176,6,8348,306,3,35,2000,191,5
2644,231,5,25683,277,3,8,2001,5,1
1688,66,8,19889,685,7,34,2015,37,3
2229,302,1,15588,634,6,35,2010,166,4
1903,306,1,7156,158,10,6,2005,60,6
2606,137,10,6901,647,4,18,2006,14,4
2869,420,9,19519,490,8,8,2021,90,3
1149,225,4,1768,623,2,12,2010,16,5
68,349,2,5352,219,4,29,2006,156,5
2299,179,5,26587,295,8,27,2017,178,2
2158,159,2,5163,173,5,29,2019,153,6
1834,279,10,22712,451,2,30,2018,139,7
994,420,4,28013,508,6,34,2008,93,4
2274,14,6,1912,329,7,46,2014,129,4
2946,31,9,13340,145,7,49,2009,144,4
232,414,4,417,179,2,37,2021,20,4
63,44,2,27717,275,4,31,2019,39,3
2395,69,5,13705,691,8,3,2012,37,6
809,55,3,6660,507,6,20,2014,133,3
16,105,6,23128,610,2,31,2011,199,4
2550,422,7,1579,613,4,45,2008,55,1
1797,99,2,8867,173,6,43,2015,45,1
2279,138,5,23452,92,4,37,2020,119,7
438,344,7,26838,688,9,34,2016,68,1
1981,256,3,18711,118,9,17,2005,1,6
753,38,10,13376,545,5,11,2007,165,7
859,126,8,25620,250,6,13,2021,133,1
1901,120,7,29295,372,9,15,2005,1,3
2161,308,5,18954,108,10,7,2000,188,1
626,148,6,11359,673,3,36,2005,193,6
1943,290,4,16556,115,9,12,2012,131,2
721,297,1,1239,80,5,18,2013,8,2
1294,104,7,13492,465,2,33,2016,105,5
572,296,6,11072,268,6,22,2019,140,7
2659,420,10,19186,595,5,23,2010,58,5
822,25,1,25256,354,2,27,2018,14,6
2461,370,1,28604,419,10,13,2019,183,6
16,261,10,13145,576,7,23,2003,132,4
2605,98,2,20825,680,2,21,2004,158,3
2289,411,5,29062,206,10,49,2002,186,1
763,85,10,27446,426,1,22,2011,17,2
374,340,4,29267,653,10,19,2007,152,6
2885,334,10,20199,83,2,1,2001,192,6
627,124,2,16230,192,1,2,2015,66,6
2739,363,7,2386,95,5,11,2002,149,7
1343,169,10,4607,646,6,44,2005,149,5
909,331,10,14289,343,10,9,2011,146,2
1351,215,7,11045,631,3,28,2014,184,1
2205,374,9,10512,362,10,46,2015,134,1
381,325,6,5087,349,4,18,2014,76,3
1691,296,4,20994,425,5,7,2006,84,5
416,143,6,11816,467,7,44,2011,44,5
2039,344,8,2965,475,2,44,2008,100,2
2270,117,8,10413,126,9,41,2015,193,2
2766,180,10,21558,452,1,7,2016,190,1
2742,427,9,1188,472,4,2,2013,91,4
83,243,8,14487,658,10,50,2019,69,6
74,168,8,20077,693,2,32,2012,168,4
1622,90,3,12288,357,9,21,2016,75,1
1686,151,7,23169,552,6,15,2005,7,5
1796,267,2,5185,579,1,38,2011,186,1
2281,260,4,8187,107,10,25,2016,131,4
1801,72,8,23299,235,2,20,2014,35,2
1973,237,2,15582,303,1,45,2004,37,7
2640,260,5,18096,463,7,40,2001,148,1
429,377,10,11057,385,3,8,2015,62,6
